This file is created using RaceChrono Pro v8.0.8 ( http://racechrono.com/ ).
Format,2,"Format 1 = static columns","Format 2 = new format with dynamic columns; only channel header string is fixed, number of columns and channels' column numbers are variable."
Session title,"Porsche"
Session type,Lap timing
Track name,"Porsche"
Driver name,
Export scope,Session start
Created,15/09/2024,18:02
Note,

Time (s),Session fragment #,Lap #,Trap name,X-position (m),Y-position (m),Distance (m),Speed (m/s),Altitude (m),Bearing (deg),Device update rate (Hz),Elapsed time (s),Latitude (deg),Longitude (deg),Satellites (sats),Fix type,Coordinate precision (DOP),Altitude precision (DOP),Speed (m/s) *calc,Lateral acceleration (G) *calc,Longitudinal acceleration (G) *calc,Device update rate (Hz) *calc,Lean angle (deg) *calc,Combined acceleration (G) *calc,Speed (m/s) *obd,RPM (rpm) *obd,Intake temperature (.C) *obd,Air temperature (.C) *obd,Oxygen sensors *obd,ECU voltage (V) *obd,Accelerator position (%) *obd
1726425051.008,0,3,,-31.032,7.109,2850.209,14.382,90.400,332.900,10.0,1670.508,42.5736576,-71.6029505,17,2,0.69,1.00,14.382,0.031,0.358,20.0,-1.741,0.393,14.635,3547,51.4,50.0,3,14.00,69.0
1726425051.038,0,3,,-31.229,7.498,2850.646,14.490,90.400,332.900,10.0,1670.538,42.5736611,-71.6029529,17,2,0.66,1.00,14.490,0.048,0.354,20.0,-2.680,0.395,14.728,3577,51.3,50.0,3,14.00,69.0
1726425051.050,0,3,,-31.307,7.654,2850.820,14.533,90.400,332.900,10.0,1670.550,42.5736625,-71.6029538,18,2,0.65,1.00,14.533,0.055,0.353,20.0,-3.056,0.395,14.766,3590,51.3,50.0,3,14.00,69.0
1726425051.068,0,3,,-31.425,7.887,2851.082,14.598,90.400,332.900,10.0,1670.568,42.5736646,-71.6029553,18,2,0.63,1.00,14.598,0.065,0.350,20.0,-3.640,0.396,14.822,3608,51.3,50.0,3,14.00,69.0
1726425051.097,0,3,,-31.615,8.264,2851.503,14.702,90.400,332.900,10.0,1670.597,42.5736680,-71.6029576,18,2,0.60,1.00,14.702,0.082,0.346,20.0,-4.581,0.397,14.913,3638,51.3,50.0,3,14.00,65.6
1726425051.100,0,3,,-31.635,8.303,2851.547,14.713,90.400,332.600,10.0,1670.600,42.5736683,-71.6029578,18,2,0.60,1.00,14.713,0.084,0.346,20.0,-4.679,0.398,14.922,3640,51.3,50.0,3,14.00,65.2
1726425051.100,0,3,,-31.635,8.303,2851.547,14.713,90.400,332.600,10.0,1670.600,42.5736683,-71.6029578,18,2,0.60,1.00,14.713,0.084,0.346,20.0,-4.679,0.398,14.922,3640,51.3,50.0,3,14.00,65.2
1726425051.125,0,3,,-31.809,8.636,2851.923,14.803,90.400,332.600,10.0,1670.625,42.5736713,-71.6029600,18,2,0.60,1.00,14.803,0.099,0.341,20.0,-5.534,0.401,15.000,3653,51.3,50.0,3,14.00,62.2
1726425051.150,0,3,,-31.983,8.970,2852.300,14.893,90.400,332.600,10.0,1670.650,42.5736743,-71.6029621,18,2,0.60,1.00,14.893,0.115,0.336,20.0,-6.390,0.405,15.078,3666,51.2,50.0,3,14.00,59.3
1726425051.157,0,3,,-32.032,9.063,2852.405,14.918,90.400,332.600,10.0,1670.657,42.5736752,-71.6029627,18,2,0.60,1.00,14.918,0.120,0.335,20.0,-6.644,0.406,15.099,3670,51.2,50.0,3,14.00,58.4
1726425051.185,0,3,,-32.226,9.437,2852.826,15.019,90.400,332.600,10.0,1670.685,42.5736785,-71.6029651,18,2,0.60,1.00,15.019,0.138,0.329,20.0,-7.660,0.410,15.186,3685,51.2,50.0,3,14.00,58.4
1726425051.200,0,3,,-32.331,9.637,2853.052,15.073,90.400,332.200,10.0,1670.700,42.5736803,-71.6029663,18,2,0.60,1.00,15.073,0.148,0.325,20.0,-8.205,0.412,15.233,3693,51.2,50.0,3,14.00,58.4
1726425051.216,0,3,,-32.447,9.853,2853.297,15.122,90.400,332.200,10.0,1670.716,42.5736823,-71.6029677,18,2,0.60,1.00,15.122,0.159,0.321,20.0,-8.810,0.416,15.282,3701,51.2,50.0,3,14.00,58.4
1726425051.244,0,3,,-32.649,10.232,2853.727,15.209,90.400,332.200,10.0,1670.744,42.5736857,-71.6029702,18,2,0.60,1.00,15.209,0.179,0.314,20.0,-9.869,0.423,15.369,3716,51.2,50.0,3,14.00,58.4
1726425051.250,0,3,,-32.693,10.313,2853.819,15.228,90.400,332.200,10.0,1670.750,42.5736864,-71.6029708,18,2,0.60,1.00,15.228,0.183,0.313,20.0,-10.096,0.425,15.388,3720,51.2,50.0,3,14.00,57.7
1726425051.278,0,3,,-32.895,10.692,2854.249,15.314,90.400,332.200,10.0,1670.778,42.5736898,-71.6029732,18,2,0.60,1.00,15.314,0.204,0.305,20.0,-11.190,0.432,15.475,3735,51.2,50.0,3,13.99,54.2
1726425051.300,0,3,,-33.054,10.990,2854.586,15.382,90.400,331.300,10.0,1670.800,42.5736925,-71.6029752,18,2,0.60,1.00,15.382,0.220,0.299,20.0,-12.050,0.438,15.543,3746,51.1,50.0,3,13.99,51.4
1726425051.300,0,3,,-33.054,10.990,2854.586,15.382,90.400,331.300,10.0,1670.800,42.5736925,-71.6029752,18,2,0.60,1.00,15.382,0.220,0.299,20.0,-12.050,0.438,15.543,3746,51.1,50.0,3,13.99,51.4
1726425051.304,0,3,,-33.084,11.045,2854.649,15.390,90.396,331.300,10.0,1670.804,42.5736930,-71.6029755,18,2,0.60,1.00,15.390,0.223,0.298,20.0,-12.210,0.439,15.556,3748,51.1,50.0,3,13.99,50.9
1726425051.338,0,3,,-33.339,11.511,2855.180,15.460,90.362,331.300,10.0,1670.838,42.5736972,-71.6029787,18,2,0.60,1.00,15.460,0.249,0.288,20.0,-13.577,0.452,15.600,3767,51.1,50.0,3,13.99,46.7
1726425051.350,0,3,,-33.429,11.675,2855.368,15.485,90.350,331.300,10.0,1670.850,42.5736987,-71.6029798,19,2,0.60,1.00,15.485,0.258,0.284,20.0,-14.060,0.456,15.616,3773,51.1,50.0,3,13.99,46.7
1726425051.366,0,3,,-33.550,11.895,2855.618,15.518,90.334,331.300,10.0,1670.866,42.5737006,-71.6029812,19,2,0.60,1.00,15.518,0.270,0.280,20.0,-14.707,0.462,15.636,3782,51.1,50.0,3,13.99,46.7
1726425051.396,0,3,,-33.775,12.306,2856.086,15.580,90.304,331.300,10.0,1670.896,42.5737043,-71.6029840,19,2,0.60,1.00,15.580,0.294,0.271,20.0,-15.920,0.473,15.676,3793,51.1,50.0,3,13.99,46.7
1726425051.400,0,3,,-33.805,12.361,2856.149,15.588,90.300,330.500,10.0,1670.900,42.5737048,-71.6029843,19,2,0.60,1.00,15.588,0.297,0.270,20.0,-16.082,0.474,15.681,3794,51.1,50.0,3,13.99,46.7
1726425051.428,0,3,,-34.026,12.745,2856.593,15.660,90.300,330.500,10.0,1670.928,42.5737083,-71.6029870,19,2,0.60,1.00,15.660,0.319,0.262,20.0,-17.201,0.488,15.717,3804,51.0,50.0,3,13.99,46.7
1726425051.450,0,3,,-34.201,13.047,2856.941,15.717,90.300,330.500,10.0,1670.950,42.5737110,-71.6029892,19,2,0.60,1.00,15.717,0.336,0.256,20.0,-18.081,0.499,15.746,3812,51.0,50.0,3,13.99,48.2
1726425051.460,0,3,,-34.280,13.184,2857.099,15.742,90.300,330.500,10.0,1670.960,42.5737122,-71.6029901,18,2,0.60,1.00,15.742,0.344,0.253,20.0,-18.476,0.503,15.759,3816,51.0,50.0,3,13.99,48.9
1726425051.486,0,3,,-34.486,13.541,2857.511,15.809,90.300,330.500,10.0,1670.986,42.5737154,-71.6029926,18,2,0.60,1.00,15.809,0.364,0.247,20.0,-19.504,0.515,15.793,3826,51.0,50.0,3,13.99,50.7
1726425051.500,0,3,,-34.596,13.733,2857.733,15.845,90.300,328.800,10.0,1671.000,42.5737172,-71.6029940,18,2,0.60,1.00,15.845,0.376,0.243,20.0,-20.057,0.521,15.811,3831,51.0,50.0,3,13.99,51.6
1726425051.517,0,3,,-34.740,13.966,2858.007,15.880,90.283,328.800,10.0,1671.017,42.5737193,-71.6029958,18,2,0.60,1.00,15.880,0.389,0.239,20.0,-20.724,0.532,15.833,3837,51.0,50.0,3,13.99,52.8
1726425051.547,0,3,,-34.994,14.377,2858.490,15.942,90.253,328.800,10.0,1671.047,42.5737230,-71.6029989,18,2,0.60,1.00,15.942,0.414,0.232,20.0,-21.903,0.550,15.857,3848,51.0,50.0,3,13.99,54.9
1726425051.550,0,3,,-35.019,14.418,2858.539,15.948,90.250,328.800,10.0,1671.050,42.5737233,-71.6029992,18,2,0.60,1.00,15.948,0.416,0.231,20.0,-22.020,0.552,15.859,3849,51.0,50.0,3,13.99,54.9
1726425051.597,0,3,,-35.417,15.063,2859.296,16.045,90.203,328.800,10.0,1671.097,42.5737291,-71.6030040,18,2,0.60,1.00,16.045,0.455,0.221,20.0,-23.834,0.579,15.897,3867,51.0,50.0,3,13.99,54.9
1726425051.600,0,3,,-35.442,15.104,2859.344,16.051,90.200,327.200,10.0,1671.100,42.5737295,-71.6030043,18,2,0.60,1.00,16.051,0.457,0.220,20.0,-23.949,0.581,15.899,3868,51.0,50.0,3,13.99,54.9
1726425051.600,0,3,,-35.442,15.104,2859.344,16.051,90.200,327.200,10.0,1671.100,42.5737295,-71.6030043,18,2,0.60,1.00,16.051,0.457,0.220,20.0,-23.949,0.581,15.899,3868,51.0,50.0,3,13.99,54.9
1726425051.624,0,3,,-35.655,15.429,2859.732,16.088,90.200,327.200,10.0,1671.124,42.5737324,-71.6030069,18,2,0.60,1.00,16.088,0.477,0.216,20.0,-24.852,0.598,15.918,3878,51.0,50.0,3,13.99,54.9
1726425051.650,0,3,,-35.886,15.780,2860.153,16.128,90.200,327.200,10.0,1671.150,42.5737356,-71.6030098,18,2,0.60,1.00,16.128,0.499,0.212,20.0,-25.830,0.617,15.939,3889,51.0,50.0,3,13.99,54.9
1726425051.700,0,3,,-36.330,16.457,2860.962,16.205,90.200,325.700,10.0,1671.200,42.5737417,-71.6030152,18,2,0.60,1.00,16.205,0.540,0.205,20.0,-27.672,0.652,15.978,3911,51.0,50.0,3,13.99,54.9
1726425051.750,0,3,,-36.807,17.124,2861.783,16.282,90.200,325.700,10.0,1671.250,42.5737477,-71.6030210,18,2,0.60,1.00,16.282,0.582,0.199,20.0,-29.476,0.692,16.018,3933,51.0,50.0,3,13.98,54.9
1726425051.793,0,3,,-37.218,17.698,2862.488,16.348,90.200,325.700,10.0,1671.293,42.5737528,-71.6030260,18,2,0.60,1.00,16.348,0.619,0.196,20.0,-30.982,0.724,16.052,3951,51.0,50.0,3,13.98,54.9
1726425051.800,0,3,,-37.285,17.791,2862.603,16.359,90.200,323.600,10.0,1671.300,42.5737537,-71.6030268,18,2,0.60,1.00,16.359,0.624,0.195,20.0,-31.227,0.730,16.057,3954,51.0,50.0,3,13.98,56.3
1726425051.800,0,3,,-37.285,17.791,2862.603,16.359,90.200,323.600,10.0,1671.300,42.5737537,-71.6030268,18,2,0.60,1.00,16.359,0.624,0.195,20.0,-31.227,0.730,16.057,3954,51.0,50.0,3,13.98,56.3
1726425051.839,0,3,,-37.684,18.297,2863.247,16.439,90.200,323.600,10.0,1671.339,42.5737582,-71.6030317,18,2,0.64,1.00,16.439,0.656,0.193,20.0,-32.520,0.761,16.088,3971,51.0,50.0,3,13.98,64.2
1726425051.850,0,3,,-37.797,18.440,2863.429,16.462,90.200,323.600,10.0,1671.350,42.5737595,-71.6030331,18,2,0.65,1.00,16.462,0.665,0.192,20.0,-32.885,0.770,16.097,3984,51.0,50.0,3,13.98,66.4
1726425051.868,0,3,,-37.981,18.673,2863.726,16.499,90.200,323.600,10.0,1671.368,42.5737616,-71.6030353,18,2,0.67,1.00,16.499,0.679,0.191,20.0,-33.434,0.783,16.111,4004,51.0,50.0,3,13.98,70.0
1726425051.898,0,3,,-38.288,19.063,2864.222,16.561,90.200,323.600,10.0,1671.398,42.5737651,-71.6030391,18,2,0.70,1.00,16.561,0.702,0.189,20.0,-34.349,0.803,16.203,4039,51.0,50.0,3,13.98,76.1
1726425051.900,0,3,,-38.308,19.088,2864.255,16.565,90.200,320.900,10.0,1671.400,42.5737653,-71.6030393,18,2,0.70,1.00,16.565,0.703,0.189,20.0,-34.410,0.805,16.209,4041,51.0,50.0,3,13.98,76.1
1726425051.927,0,3,,-38.603,19.434,2864.709,16.648,90.200,320.900,10.0,1671.427,42.5737684,-71.6030429,18,2,0.67,1.00,16.648,0.722,0.188,20.0,-35.144,0.824,16.291,4073,51.0,50.0,3,13.98,76.1
1726425051.950,0,3,,-38.854,19.728,2865.096,16.720,90.200,320.900,10.0,1671.450,42.5737711,-71.6030460,18,2,0.65,1.00,16.720,0.738,0.187,20.0,-35.769,0.840,16.361,4087,51.0,50.0,3,13.98,76.1
1726425051.959,0,3,,-38.953,19.843,2865.247,16.747,90.200,320.900,10.0,1671.459,42.5737721,-71.6030472,18,2,0.64,1.00,16.747,0.743,0.187,20.0,-35.972,0.845,16.389,4093,51.0,50.0,3,13.98,76.1
1726425051.985,0,3,,-39.236,20.175,2865.685,16.828,90.200,320.900,10.0,1671.485,42.5737751,-71.6030507,18,2,0.62,1.00,16.828,0.758,0.185,20.0,-36.558,0.858,16.430,4110,51.0,50.0,3,13.98,76.1
1726425052.000,0,3,,-39.400,20.367,2865.937,16.874,90.200,318.400,10.0,1671.500,42.5737768,-71.6030527,18,2,0.60,1.00,16.874,0.766,0.185,20.0,-36.896,0.866,16.454,4120,51.0,50.0,3,13.98,76.1
1726425052.019,0,3,,-39.626,20.600,2866.261,16.884,90.200,318.400,10.0,1671.519,42.5737789,-71.6030554,18,2,0.60,1.00,16.884,0.775,0.184,20.0,-37.217,0.875,16.484,4132,51.0,50.0,3,13.98,76.1
1726425052.047,0,3,,-39.958,20.942,2866.738,16.898,90.200,318.400,10.0,1671.547,42.5737820,-71.6030595,18,2,0.60,1.00,16.898,0.787,0.183,20.0,-37.689,0.888,16.529,4150,51.0,50.0,3,13.98,76.1
1726425052.050,0,3,,-39.994,20.979,2866.789,16.900,90.200,318.400,10.0,1671.550,42.5737823,-71.6030599,18,2,0.60,1.00,16.900,0.788,0.183,20.0,-37.740,0.889,16.533,4152,51.0,50.0,3,13.98,76.1
1726425052.076,0,3,,-40.303,21.297,2867.232,16.913,90.200,318.400,10.0,1671.576,42.5737852,-71.6030637,18,2,0.60,1.00,16.913,0.795,0.183,20.0,-38.025,0.896,16.575,4169,51.0,50.0,3,13.98,76.1
1726425052.100,0,3,,-40.588,21.590,2867.641,16.925,90.200,314.800,10.0,1671.600,42.5737878,-71.6030672,18,2,0.60,1.00,16.925,0.802,0.183,20.0,-38.288,0.901,16.613,4185,51.0,50.0,3,13.98,76.8
1726425052.100,0,3,,-40.588,21.590,2867.641,16.925,90.200,314.800,10.0,1671.600,42.5737878,-71.6030672,18,2,0.60,1.00,16.925,0.802,0.183,20.0,-38.288,0.901,16.613,4185,51.0,50.0,3,13.98,76.8
1726425052.108,0,3,,-40.687,21.684,2867.777,16.933,90.200,314.800,10.0,1671.608,42.5737887,-71.6030684,18,2,0.61,1.00,16.933,0.803,0.183,20.0,-38.331,0.903,16.625,4190,51.0,50.0,3,13.98,77.0
1726425052.134,0,3,,-41.010,21.987,2868.221,16.960,90.200,314.800,10.0,1671.634,42.5737914,-71.6030723,18,2,0.63,1.00,16.960,0.806,0.183,20.0,-38.468,0.908,16.667,4202,51.0,50.0,3,13.98,77.8
1726425052.150,0,3,,-41.209,22.174,2868.494,16.977,90.200,314.800,10.0,1671.650,42.5737931,-71.6030748,17,2,0.65,1.00,16.977,0.808,0.183,20.0,-38.553,0.911,16.722,4210,51.0,50.0,3,13.98,78.3
1726425052.168,0,3,,-41.432,22.384,2868.800,16.995,90.200,314.800,10.0,1671.668,42.5737950,-71.6030775,17,2,0.67,1.00,16.995,0.808,0.184,20.0,-38.542,0.911,16.783,4218,51.0,50.0,3,13.97,78.8
1726425052.200,0,3,,-41.829,22.758,2869.346,17.028,90.200,312.100,10.0,1671.700,42.5737983,-71.6030823,17,2,0.70,1.00,17.028,0.807,0.186,20.0,-38.523,0.911,16.893,4233,51.0,50.0,3,13.97,78.9
1726425052.225,0,3,,-42.160,23.041,2869.781,17.092,90.200,312.100,10.0,1671.725,42.5738009,-71.6030864,17,2,0.70,1.00,17.092,0.803,0.188,20.0,-38.359,0.909,16.979,4245,51.0,50.0,3,13.97,79.0
1726425052.250,0,3,,-42.491,23.323,2870.217,17.157,90.200,312.100,10.0,1671.750,42.5738034,-71.6030904,17,2,0.70,1.00,17.157,0.798,0.191,20.0,-38.195,0.907,17.064,4257,51.0,50.0,3,13.97,79.0
1726425052.269,0,3,,-42.743,23.538,2870.547,17.205,90.200,312.100,10.0,1671.769,42.5738053,-71.6030935,17,2,0.70,1.00,17.205,0.792,0.193,20.0,-37.961,0.902,17.130,4266,51.0,50.0,3,13.97,79.1
1726425052.296,0,3,,-43.100,23.843,2871.017,17.275,90.200,312.100,10.0,1671.796,42.5738081,-71.6030979,17,2,0.70,1.00,17.275,0.784,0.196,20.0,-37.628,0.895,17.222,4278,51.0,50.0,3,13.97,79.1
1726425052.300,0,3,,-43.153,23.888,2871.087,17.285,90.200,309.800,10.0,1671.800,42.5738085,-71.6030985,17,2,0.70,1.00,17.285,0.783,0.197,20.0,-37.578,0.895,17.230,4280,51.0,50.0,3,13.97,79.2
1726425052.300,0,3,,-43.153,23.888,2871.087,17.285,90.200,309.800,10.0,1671.800,42.5738085,-71.6030985,17,2,0.70,1.00,17.285,0.783,0.197,20.0,-37.578,0.895,17.230,4280,51.0,50.0,3,13.97,79.2
1726425052.324,0,3,,-43.484,24.146,2871.507,17.334,90.176,309.800,10.0,1671.824,42.5738108,-71.6031025,17,2,0.70,1.00,17.334,0.772,0.200,20.0,-37.132,0.887,17.279,4291,51.0,49.9,3,13.97,79.2
1726425052.350,0,3,,-43.842,24.426,2871.961,17.388,90.150,309.800,10.0,1671.850,42.5738133,-71.6031069,17,2,0.70,1.00,17.388,0.760,0.204,20.0,-36.649,0.878,17.332,4304,51.0,49.9,3,13.97,79.2
1726425052.356,0,3,,-43.925,24.490,2872.066,17.400,90.144,309.800,10.0,1671.856,42.5738139,-71.6031079,17,2,0.70,1.00,17.400,0.756,0.205,20.0,-36.495,0.875,17.344,4307,51.0,49.9,3,13.97,79.2
1726425052.389,0,3,,-44.380,24.845,2872.643,17.468,90.111,309.800,10.0,1671.889,42.5738171,-71.6031135,17,2,0.70,1.00,17.468,0.736,0.211,20.0,-35.646,0.859,17.411,4319,51.0,49.9,3,13.97,79.2
1726425052.400,0,3,,-44.532,24.963,2872.835,17.491,90.100,307.300,10.0,1671.900,42.5738182,-71.6031153,17,2,0.70,1.00,17.491,0.729,0.213,20.0,-35.364,0.854,17.433,4324,51.0,49.9,3,13.97,79.2
1726425052.415,0,3,,-44.755,25.113,2873.104,17.522,90.100,307.300,10.0,1671.915,42.5738195,-71.6031181,17,2,0.70,1.00,17.522,0.718,0.215,20.0,-34.858,0.846,17.464,4329,51.0,49.8,3,13.97,79.2
1726425052.448,0,3,,-45.246,25.444,2873.696,17.590,90.100,307.300,10.0,1671.948,42.5738225,-71.6031241,17,2,0.70,1.00,17.590,0.692,0.221,20.0,-33.745,0.827,17.530,4342,51.0,49.8,3,13.97,78.9
1726425052.450,0,3,,-45.275,25.464,2873.732,17.594,90.100,307.300,10.0,1671.950,42.5738227,-71.6031244,17,2,0.70,1.00,17.594,0.691,0.222,20.0,-33.678,0.826,17.534,4343,51.0,49.8,3,13.97,78.9
1726425052.481,0,3,,-45.737,25.774,2874.287,17.658,90.100,307.300,10.0,1671.981,42.5738255,-71.6031300,17,2,0.70,1.00,17.658,0.661,0.227,20.0,-32.367,0.803,17.597,4355,51.0,49.8,3,13.97,78.7
1726425052.500,0,3,,-46.019,25.964,2874.628,17.697,90.100,304.500,10.0,1672.000,42.5738272,-71.6031335,17,2,0.70,1.00,17.697,0.644,0.230,20.0,-31.563,0.788,17.636,4362,51.0,49.7,3,13.97,78.5
1726425052.507,0,3,,-46.126,26.033,2874.755,17.715,90.100,304.500,10.0,1672.007,42.5738278,-71.6031348,17,2,0.69,1.00,17.715,0.636,0.231,20.0,-31.204,0.783,17.650,4365,51.0,49.7,3,13.97,78.4
1726425052.539,0,3,,-46.615,26.347,2875.336,17.797,90.100,304.500,10.0,1672.039,42.5738306,-71.6031408,17,2,0.66,1.00,17.797,0.600,0.237,20.0,-29.564,0.758,17.715,4378,51.0,49.7,3,13.97,78.4
1726425052.550,0,3,,-46.784,26.455,2875.536,17.826,90.100,304.500,10.0,1672.050,42.5738316,-71.6031428,18,2,0.65,1.00,17.826,0.588,0.238,20.0,-29.000,0.749,17.737,4386,51.0,49.7,3,13.97,78.4
1726425052.570,0,3,,-47.089,26.652,2875.899,17.877,90.100,304.500,10.0,1672.070,42.5738334,-71.6031466,18,2,0.63,1.00,17.877,0.562,0.241,20.0,-27.781,0.730,17.778,4403,51.0,49.7,3,13.97,78.4
1726425052.598,0,3,,-47.517,26.927,2876.408,17.949,90.100,304.500,10.0,1672.098,42.5738358,-71.6031518,18,2,0.60,1.00,17.949,0.525,0.245,20.0,-26.074,0.703,17.865,4426,51.0,49.6,3,13.97,78.4
1726425052.600,0,3,,-47.548,26.946,2876.444,17.954,90.100,302.600,10.0,1672.100,42.5738360,-71.6031522,18,2,0.60,1.00,17.954,0.523,0.246,20.0,-25.952,0.701,17.871,4427,51.0,49.6,3,13.97,78.1
1726425052.600,0,3,,-47.548,26.946,2876.444,17.954,90.100,302.600,10.0,1672.100,42.5738360,-71.6031522,18,2,0.60,1.00,17.954,0.523,0.246,20.0,-25.952,0.701,17.871,4427,51.0,49.6,3,13.97,78.1
1726425052.625,0,3,,-47.940,27.187,2876.905,18.018,90.100,302.600,10.0,1672.125,42.5738382,-71.6031570,18,2,0.60,1.00,18.018,0.486,0.249,20.0,-24.181,0.680,17.948,4448,51.0,49.6,3,13.96,74.6
1726425052.650,0,3,,-48.332,27.428,2877.365,18.083,90.100,302.600,10.0,1672.150,42.5738403,-71.6031618,18,2,0.60,1.00,18.083,0.449,0.252,20.0,-22.411,0.659,18.026,4468,51.0,49.6,3,13.96,71.1
1726425052.658,0,3,,-48.458,27.505,2877.512,18.103,90.100,302.600,10.0,1672.158,42.5738410,-71.6031633,18,2,0.60,1.00,18.103,0.436,0.253,20.0,-21.774,0.651,18.051,4474,51.0,49.6,3,13.96,69.9
1726425052.684,0,3,,-48.866,27.756,2877.991,18.170,90.100,302.600,10.0,1672.184,42.5738433,-71.6031683,18,2,0.60,1.00,18.170,0.393,0.255,20.0,-19.707,0.624,18.132,4496,51.0,49.5,3,13.96,66.3
1726425052.700,0,3,,-49.117,27.910,2878.286,18.211,90.100,301.300,10.0,1672.200,42.5738447,-71.6031713,18,2,0.60,1.00,18.211,0.367,0.257,20.0,-18.434,0.608,18.181,4509,51.0,49.5,3,13.96,66.3
1726425052.717,0,3,,-49.391,28.074,2878.605,18.264,90.100,301.300,10.0,1672.217,42.5738461,-71.6031747,18,2,0.60,1.00,18.264,0.337,0.257,20.0,-16.961,0.596,18.234,4523,51.0,49.5,3,13.96,66.3
1726425052.749,0,3,,-49.906,28.382,2879.206,18.362,90.100,301.300,10.0,1672.249,42.5738489,-71.6031810,18,2,0.60,1.00,18.362,0.280,0.259,20.0,-14.187,0.573,18.333,4536,51.0,49.5,3,13.96,66.3
1726425052.750,0,3,,-49.922,28.392,2879.225,18.365,90.100,301.300,10.0,1672.250,42.5738490,-71.6031812,18,2,0.60,1.00,18.365,0.279,0.259,20.0,-14.100,0.572,18.337,4536,51.0,49.5,3,13.96,66.3
1726425052.777,0,3,,-50.357,28.652,2879.731,18.449,90.100,301.300,10.0,1672.277,42.5738513,-71.6031865,18,2,0.60,1.00,18.449,0.229,0.259,20.0,-11.607,0.552,18.444,4547,51.0,49.4,3,13.96,66.3
1726425052.800,0,3,,-50.728,28.874,2880.163,18.520,90.100,300.900,10.0,1672.300,42.5738533,-71.6031910,18,2,0.60,1.00,18.520,0.186,0.258,20.0,-9.483,0.536,18.534,4556,51.0,49.4,3,13.96,64.6
1726425052.800,0,3,,-50.728,28.874,2880.163,18.520,90.100,300.900,10.0,1672.300,42.5738533,-71.6031910,18,2,0.60,1.00,18.520,0.186,0.258,20.0,-9.483,0.536,18.534,4556,51.0,49.4,3,13.96,64.6
1726425052.808,0,3,,-50.858,28.952,2880.315,18.541,90.100,300.900,10.0,1672.308,42.5738540,-71.6031926,18,2,0.60,0.99,18.541,0.171,0.258,20.0,-8.712,0.533,18.566,4559,51.0,49.4,3,13.96,64.1
1726425052.836,0,3,,-51.312,29.227,2880.846,18.613,90.100,300.900,10.0,1672.336,42.5738565,-71.6031981,18,2,0.60,0.96,18.613,0.117,0.256,20.0,-6.014,0.523,18.676,4571,51.0,49.4,3,13.96,62.1
1726425052.850,0,3,,-51.540,29.365,2881.112,18.649,90.100,300.900,10.0,1672.350,42.5738578,-71.6032009,18,2,0.60,0.95,18.649,0.090,0.255,20.0,-4.665,0.517,18.731,4577,51.0,49.4,3,13.96,61.1
1726425052.890,0,3,,-52.189,29.758,2881.871,18.751,90.100,300.900,10.0,1672.390,42.5738613,-71.6032089,18,2,0.60,0.91,18.751,0.011,0.250,20.0,-0.708,0.507,18.889,4593,51.0,49.3,3,13.96,58.2
1726425052.900,0,3,,-52.352,29.856,2882.061,18.777,90.100,300.700,10.0,1672.400,42.5738622,-71.6032108,18,2,0.60,0.90,18.777,-0.008,0.249,20.0,0.281,0.505,18.897,4597,51.0,49.3,3,13.96,57.5
1726425052.915,0,3,,-52.597,30.009,2882.350,18.823,90.100,300.700,10.0,1672.415,42.5738635,-71.6032138,18,2,0.60,0.90,18.823,-0.038,0.246,20.0,1.778,0.507,18.910,4603,51.0,49.3,3,13.96,56.5
1726425052.947,0,3,,-53.121,30.335,2882.968,18.922,90.100,300.700,10.0,1672.447,42.5738665,-71.6032202,18,2,0.60,0.90,18.922,-0.102,0.240,20.0,4.972,0.513,18.937,4616,51.0,49.2,3,13.96,56.5
1726425052.950,0,3,,-53.171,30.365,2883.025,18.932,90.100,300.700,10.0,1672.450,42.5738668,-71.6032208,18,2,0.60,0.90,18.932,-0.108,0.240,20.0,5.272,0.514,18.940,4617,51.0,49.2,3,13.96,56.5
1726425052.981,0,3,,-53.678,30.681,2883.623,19.027,90.100,300.700,10.0,1672.481,42.5738696,-71.6032270,18,2,0.60,0.90,19.027,-0.169,0.233,20.0,8.329,0.523,18.966,4633,51.0,49.2,3,13.96,56.5
1726425053.000,0,3,,-53.989,30.875,2883.990,19.086,90.100,301.400,10.0,1672.500,42.5738713,-71.6032308,18,2,0.60,0.90,19.086,-0.207,0.228,20.0,10.202,0.528,18.982,4642,51.0,49.2,3,13.96,56.5
1726425053.005,0,3,,-54.072,30.928,2884.088,19.094,90.100,301.400,10.0,1672.505,42.5738718,-71.6032318,18,2,0.60,0.90,19.094,-0.217,0.227,20.0,10.679,0.532,18.986,4645,51.0,49.2,3,13.96,56.5
1726425053.050,0,3,,-54.815,31.403,2884.970,19.163,90.100,301.400,10.0,1672.550,42.5738761,-71.6032409,18,2,0.60,0.90,19.163,-0.304,0.216,20.0,14.971,0.563,19.024,4667,51.0,49.1,3,13.97,56.1
1726425053.076,0,3,,-55.244,31.678,2885.480,19.203,90.100,301.400,10.0,1672.576,42.5738786,-71.6032462,18,2,0.60,0.90,19.203,-0.352,0.209,20.0,17.315,0.581,19.046,4680,51.0,49.1,3,13.97,55.9
